STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,animals,Live animals,month,Month,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RO,Romania,2016,,361.20,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RO,Romania,2017,,349.90,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RO,Romania,2018,,308.80,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RO,Romania,2019,,309.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RO,Romania,2020,,315.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RO,Romania,2021,,298.90,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RO,Romania,2022,,284.50,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RO,Romania,2023,,272.60,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RO,Romania,2024,,314.50,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2015,,445.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2016,,433.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2017,,427.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2018,,422.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2019,,417.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2020,,424.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2021,,397.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2022,,370.22,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2023,,303.48,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),RS,Serbia,2024,,325.53,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2015,,141.10,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2016,,139.80,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2017,,131.50,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2018,,123.10,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2019,,120.80,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2020,,122.10,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2021,,120.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2022,,118.58,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2023,,104.78,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SE,Sweden,2024,,109.39,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2015,,20.30,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2016,,19.23,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2017,,20.47,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2018,,18.65,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2019,,16.55,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2020,,15.65,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2021,,14.18,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2022,,13.36,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2023,,13.03,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SI,Slovenia,2024,,15.20,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2015,,53.36,,e,estimated,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2016,,50.71,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2017,,57.14,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2018,,52.80,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2019,,53.86,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2020,,49.99,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2021,,37.20,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2022,,35.60,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2023,,35.13,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),SK,Slovakia,2024,,39.90,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),UK,United Kingdom,2015,,488.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),UK,United Kingdom,2016,,490.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),UK,United Kingdom,2017,,490.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),UK,United Kingdom,2018,,490.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120,"Breeding sows, live weight 50 kg or over",M12,December,THS_HD,Thousand heads (animals),UK,United Kingdom,2019,,490.00,,,,,
